,AAPL,TSLA,GOOGL,MSFT,WDC
2017-05-31,152.759995,341.01001,987.090027,69.839996,90.059998
2017-06-01,153.179993,340.369995,988.2899779999999,70.099998,91.589996
2017-06-02,155.449997,339.850006,996.1199949999999,71.760002,91.519997
2017-06-05,153.929993,347.320007,1003.8800050000001,72.279999,89.41999799999999
2017-06-06,154.449997,352.850006,996.679993,72.519997,89.940002
2017-06-07,155.369995,359.649994,1001.5,72.389999,89.93
2017-06-08,154.990005,370.0,1004.2800289999999,71.949997,91.019997
2017-06-09,148.979996,357.320007,970.1199949999999,70.32,86.010002
2017-06-12,145.419998,359.01001,961.8099980000001,69.779999,86.639999
2017-06-13,146.58999599999999,375.950012,970.5,70.650002,90.050003
2017-06-14,145.16000400000001,380.660004,967.929993,70.269997,87.800003
2017-06-15,144.28999299999998,375.339996,960.179993,69.900002,87.309998
2017-06-16,142.270004,371.399994,958.6199949999999,70.0,87.120003
2017-06-19,146.33999599999999,369.799988,975.2199710000001,70.870003,88.639999
2017-06-20,145.009995,372.23999,968.98999,69.910004,88.230003
2017-06-21,145.869995,376.399994,978.590027,70.269997,91.029999
2017-06-22,145.630005,382.609985,976.6199949999999,70.260002,90.25
2017-06-23,146.279999,383.450012,986.090027,71.209999,93.339996
2017-06-26,145.820007,377.48999,972.090027,70.529999,92.660004
2017-06-27,143.729996,362.369995,948.090027,69.209999,91.849998
2017-06-28,145.830002,371.23999,961.01001,69.800003,93.66999799999999
2017-06-29,143.679993,360.75,937.820007,68.489998,91.650002
2017-06-30,144.020004,361.609985,929.679993,68.93,88.599998
2017-07-03,143.5,352.619995,919.4600220000001,68.16999799999999,85.290001
2017-07-05,144.08999599999999,327.089996,932.26001,69.08000200000001,86.410004
2017-07-06,142.729996,308.829987,927.6900019999999,68.57,86.120003
2017-07-07,144.179993,313.22000099999997,940.8099980000001,69.459999,86.940002
2017-07-10,145.059998,316.049988,951.0,69.980003,89.269997
2017-07-11,145.529999,327.22000099999997,953.5300289999999,69.989998,91.75
2017-07-12,145.740005,329.519989,967.659973,71.150002,94.129997
2017-07-13,147.770004,323.410004,968.849976,71.769997,92.800003
2017-07-14,149.03999299999998,327.77999900000003,976.909973,72.779999,94.440002
2017-07-17,149.559998,319.570007,975.9600220000001,73.349998,94.57
2017-07-18,150.080002,328.23999,986.9500119999999,73.300003,94.269997
2017-07-19,151.020004,325.26001,992.7700199999999,73.860001,94.480003
2017-07-20,150.33999599999999,329.920013,992.1900019999999,74.220001,95.010002
2017-07-21,150.270004,328.399994,993.840027,73.790001,94.82
2017-07-24,152.08999599999999,342.519989,998.3099980000001,73.599998,94.620003
2017-07-25,152.740005,339.600006,969.0300289999999,74.190002,93.75
2017-07-26,153.46000700000002,343.850006,965.3099980000001,74.050003,92.959999
2017-07-27,150.559998,334.459991,952.51001,73.160004,91.900002
2017-07-28,149.5,335.070007,958.330017,73.040001,84.970001
2017-07-31,148.729996,323.47000099999997,945.5,72.699997,85.120003
2017-08-01,150.050003,319.570007,946.5599980000001,72.58000200000001,85.66999799999999
2017-08-02,157.139999,325.890015,947.6400150000001,72.260002,84.370003
2017-08-03,155.570007,347.089996,940.2999880000001,72.150002,84.510002
2017-08-04,156.389999,356.910004,945.7899779999999,72.68,81.16999799999999
2017-08-07,158.809998,355.170013,945.75,72.400002,80.970001
2017-08-08,160.080002,365.22000099999997,944.1900019999999,72.790001,81.339996
2017-08-09,161.059998,363.52999900000003,940.080017,72.470001,80.989998
2017-08-10,155.320007,355.399994,923.590027,71.410004,79.190002
2017-08-11,157.479996,357.869995,930.090027,72.5,79.900002
2017-08-14,159.850006,363.799988,938.929993,73.589996,82.83000200000001
2017-08-15,161.600006,362.329987,938.080017,73.220001,83.82
2017-08-16,160.949997,362.910004,944.2700199999999,73.650002,85.849998
2017-08-17,157.860001,351.920013,927.659973,72.400002,82.480003
2017-08-18,157.5,347.459991,926.179993,72.489998,83.199997
2017-08-21,157.21000700000002,337.859985,920.8699949999999,72.150002,83.860001
2017-08-22,159.779999,341.350006,940.400024,73.160004,86.650002
2017-08-23,159.979996,352.769989,942.580017,72.720001,88.309998
2017-08-24,159.270004,352.929993,936.8900150000001,72.690002,89.449997
2017-08-25,159.860001,348.049988,930.5,72.82,90.25
2017-08-28,161.470001,345.660004,928.1300050000001,72.83000200000001,90.559998
2017-08-29,162.91000400000001,347.359985,935.75,73.050003,90.07
2017-08-30,163.350006,353.179993,943.6300050000001,74.010002,90.300003
2017-08-31,164.0,355.899994,955.23999,74.769997,88.269997
2017-09-01,164.050003,355.399994,951.98999,73.940002,90.410004
2017-09-05,162.080002,349.589996,941.4799800000001,73.610001,89.5
2017-09-06,161.91000400000001,344.52999900000003,942.0200199999999,73.400002,89.559998
2017-09-07,161.259995,350.609985,949.8900150000001,74.339996,88.41999799999999
2017-09-08,158.630005,343.399994,941.409973,73.980003,87.0
2017-09-11,161.5,363.690002,943.2899779999999,74.760002,87.379997
2017-09-12,160.860001,362.75,946.650024,74.68,88.779999
2017-09-13,159.649994,366.230011,950.4400019999999,75.209999,85.739998
2017-09-14,158.279999,377.640015,940.1300050000001,74.769997,85.790001
2017-09-15,159.880005,379.809998,935.2899779999999,75.309998,88.519997
2017-09-18,158.669998,385.0,929.75,75.160004,89.18
2017-09-19,158.729996,375.100006,936.8599849999999,75.440002,89.91999799999999
2017-09-20,156.070007,373.910004,947.5399779999999,74.940002,86.370003
2017-09-21,153.389999,366.480011,947.5499880000001,74.209999,85.489998
2017-09-22,151.889999,351.089996,943.26001,74.410004,86.480003
2017-09-25,150.550003,344.98999,934.2800289999999,73.260002,86.089996
2017-09-26,153.139999,345.25,937.429993,73.260002,86.279999
2017-09-27,154.229996,340.97000099999997,959.900024,73.849998,88.720001
2017-09-28,153.279999,339.600006,964.8099980000001,73.870003,86.709999
2017-09-29,154.119995,341.100006,973.7199710000001,74.489998,86.400002
2017-10-02,153.809998,341.52999900000003,967.4699710000001,74.610001,83.389999
2017-10-03,154.479996,348.140015,972.080017,74.260002,83.0
2017-10-04,153.479996,355.01001,966.7800289999999,74.690002,84.349998
2017-10-05,155.389999,355.329987,985.1900019999999,75.970001,83.58000200000001
2017-10-06,155.300003,356.880005,993.6400150000001,76.0,83.849998
2017-10-09,155.83999599999999,342.940002,992.3099980000001,76.290001,84.269997
2017-10-10,155.899994,355.589996,987.7999880000001,76.290001,86.010002
2017-10-11,156.550003,354.600006,1005.650024,76.41999799999999,85.620003
2017-10-12,156.0,355.679993,1005.650024,77.120003,85.760002
2017-10-13,156.990005,355.570007,1007.8699949999999,77.489998,87.800003
2017-10-16,159.880005,350.600006,1009.349976,77.650002,86.83000200000001
2017-10-17,160.470001,355.75,1011.0,77.589996,85.779999
2017-10-18,159.759995,359.649994,1012.73999,77.610001,85.5
2017-10-19,155.979996,351.809998,1001.840027,77.910004,85.480003
2017-10-20,156.25,345.100006,1005.070007,78.809998,86.410004
2017-10-23,156.169998,337.019989,985.5399779999999,78.83000200000001,87.989998
2017-10-24,157.100006,337.339996,988.48999,78.860001,87.889999
2017-10-25,156.41000400000001,325.839996,991.4600220000001,78.629997,87.290001
2017-10-26,157.41000400000001,326.170013,991.419983,78.760002,89.379997
2017-10-27,163.050003,320.869995,1033.670044,83.809998,87.110001
2017-10-30,166.720001,320.079987,1033.130005,83.889999,85.790001
2017-10-31,169.03999299999998,331.52999900000003,1033.040039,83.18,89.269997
2017-11-01,166.889999,321.079987,1042.599976,83.18,89.239998
2017-11-02,168.110001,299.26001,1042.969971,84.050003,88.599998
2017-11-03,172.5,306.089996,1049.98999,84.139999,87.010002
2017-11-06,174.25,302.77999900000003,1042.680054,84.470001,87.849998
2017-11-07,174.809998,306.049988,1052.390015,84.269997,86.089996
2017-11-08,176.240005,304.390015,1058.290039,84.559998,87.120003
2017-11-09,175.880005,302.98999,1047.719971,84.089996,87.629997
2017-11-10,174.669998,302.98999,1044.150024,83.870003,88.91999799999999
2017-11-13,173.970001,315.399994,1041.199951,83.93,88.440002
2017-11-14,171.33999599999999,308.700012,1041.640015,84.050003,91.58000200000001
2017-11-15,169.080002,311.299988,1036.410034,82.980003,90.360001
2017-11-16,171.100006,312.5,1048.469971,83.199997,91.209999
2017-11-17,170.149994,315.049988,1035.890015,82.400002,91.300003
2017-11-20,169.979996,308.73999,1034.660034,82.529999,90.879997
2017-11-21,173.139999,317.809998,1050.300049,83.720001,92.349998
2017-11-22,174.335098,312.600006,1048.969971,83.360001,93.040001
